path,x,y
../Rocks-CENTERED/003663.png,0,6
../Rocks-CENTERED/001074.png,25,48
../Rocks-CENTERED/001712.png,37,56
../Rocks-CENTERED/003105.png,10,66
../Rocks-CENTERED/003111.png,18,32
../Rocks-CENTERED/001706.png,65,28
../Rocks-CENTERED/000418.png,41,67
../Rocks-CENTERED/001060.png,14,29
../Rocks-CENTERED/002569.png,64,25
../Rocks-CENTERED/004118.png,16,42
../Rocks-CENTERED/003677.png,12,23
../Rocks-CENTERED/004497.png,2,22
../Rocks-CENTERED/000829.png,22,55
../Rocks-CENTERED/000197.png,52,33
../Rocks-CENTERED/001289.png,20,37
../Rocks-CENTERED/002780.png,43,47
../Rocks-CENTERED/002958.png,63,50
../Rocks-CENTERED/002794.png,1,35
../Rocks-CENTERED/000183.png,37,68
../Rocks-CENTERED/004483.png,13,33
../Rocks-CENTERED/000815.png,27,2
../Rocks-CENTERED/002964.png,61,9
../Rocks-CENTERED/002970.png,14,52
../Rocks-CENTERED/000801.png,0,51
../Rocks-CENTERED/000632.png,58,19
../Rocks-CENTERED/002025.png,17,2
../Rocks-CENTERED/004454.png,32,61
../Rocks-CENTERED/004332.png,61,18
../Rocks-CENTERED/002743.png,31,34
../Rocks-CENTERED/000154.png,36,44
../Rocks-CENTERED/000140.png,22,58
../Rocks-CENTERED/003449.png,16,49
../Rocks-CENTERED/004326.png,28,40
../Rocks-CENTERED/002757.png,17,44
../Rocks-CENTERED/002031.png,46,34
../Rocks-CENTERED/004440.png,51,48
../Rocks-CENTERED/000626.png,18,67
../Rocks-CENTERED/001538.png,49,64
../Rocks-CENTERED/002019.png,65,57
../Rocks-CENTERED/004468.png,58,64
../Rocks-CENTERED/003307.png,54,5
../Rocks-CENTERED/001510.png,28,26
../Rocks-CENTERED/001276.png,43,29
../Rocks-CENTERED/000168.png,42,31
../Rocks-CENTERED/003461.png,56,66
../Rocks-CENTERED/003475.png,14,59
../Rocks-CENTERED/001262.png,39,60
../Rocks-CENTERED/001504.png,36,25
../Rocks-CENTERED/003313.png,33,4
../Rocks-CENTERED/002192.png,69,68
../Rocks-CENTERED/000785.png,6,5
../Rocks-CENTERED/004285.png,51,1
../Rocks-CENTERED/004291.png,58,25
../Rocks-CENTERED/002838.png,32,9
../Rocks-CENTERED/000791.png,48,48
../Rocks-CENTERED/000949.png,22,69
../Rocks-CENTERED/002186.png,20,49
../Rocks-CENTERED/003298.png,58,51
../Rocks-CENTERED/000961.png,33,68
../Rocks-CENTERED/002810.png,56,30
../Rocks-CENTERED/002804.png,15,57
../Rocks-CENTERED/000975.png,45,54
../Rocks-CENTERED/001458.png,5,17
../Rocks-CENTERED/000746.png,44,35
../Rocks-CENTERED/004520.png,68,25
../Rocks-CENTERED/002151.png,7,51
../Rocks-CENTERED/002637.png,46,18
../Rocks-CENTERED/004246.png,57,46
../Rocks-CENTERED/003529.png,7,36
../Rocks-CENTERED/000020.png,5,28
../Rocks-CENTERED/000034.png,53,0
../Rocks-CENTERED/002623.png,65,59
../Rocks-CENTERED/004252.png,14,31
../Rocks-CENTERED/004534.png,52,44
../Rocks-CENTERED/002145.png,8,33
../Rocks-CENTERED/000752.png,30,10
../Rocks-CENTERED/003273.png,59,62
../Rocks-CENTERED/001464.png,27,4
../Rocks-CENTERED/001302.png,19,35
../Rocks-CENTERED/003515.png,67,44
../Rocks-CENTERED/003501.png,5,21
../Rocks-CENTERED/000008.png,19,41
../Rocks-CENTERED/001316.png,29,29
../Rocks-CENTERED/001470.png,2,65
../Rocks-CENTERED/003267.png,60,64
../Rocks-CENTERED/004508.png,50,26
../Rocks-CENTERED/002179.png,5,2
../Rocks-CENTERED/003930.png,7,34
../Rocks-CENTERED/004087.png,42,59
../Rocks-CENTERED/001699.png,55,10
../Rocks-CENTERED/000587.png,4,44
../Rocks-CENTERED/001841.png,17,42
../Rocks-CENTERED/002390.png,23,37
../Rocks-CENTERED/002384.png,19,14
../Rocks-CENTERED/000593.png,41,26
../Rocks-CENTERED/001855.png,45,31
../Rocks-CENTERED/003924.png,24,0
../Rocks-CENTERED/004093.png,48,55
../Rocks-CENTERED/004905.png,17,54
../Rocks-CENTERED/001869.png,13,23
../Rocks-CENTERED/004911.png,15,14
../Rocks-CENTERED/003918.png,67,20
../Rocks-CENTERED/000222.png,23,26
../Rocks-CENTERED/004044.png,4,41
../Rocks-CENTERED/002435.png,39,63
../Rocks-CENTERED/002353.png,0,29
../Rocks-CENTERED/004722.png,11,27
../Rocks-CENTERED/000544.png,14,46
../Rocks-CENTERED/001882.png,5,25
../Rocks-CENTERED/000550.png,27,5
../Rocks-CENTERED/001896.png,41,62
../Rocks-CENTERED/002347.png,30,5
../Rocks-CENTERED/004736.png,27,19
../Rocks-CENTERED/003059.png,39,42
../Rocks-CENTERED/004050.png,0,68
../Rocks-CENTERED/002421.png,15,31
../Rocks-CENTERED/001128.png,35,64
../Rocks-CENTERED/000236.png,27,49
../Rocks-CENTERED/003717.png,50,53
../Rocks-CENTERED/004078.png,60,1
../Rocks-CENTERED/002409.png,3,24
../Rocks-CENTERED/001100.png,19,68
../Rocks-CENTERED/000578.png,10,45
../Rocks-CENTERED/001666.png,62,19
../Rocks-CENTERED/003071.png,0,2
../Rocks-CENTERED/003065.png,29,41
../Rocks-CENTERED/001672.png,8,41
../Rocks-CENTERED/001114.png,31,48
../Rocks-CENTERED/003703.png,35,7
../Rocks-CENTERED/001673.png,58,56
../Rocks-CENTERED/003064.png,67,38
../Rocks-CENTERED/003702.png,53,4
../Rocks-CENTERED/001115.png,28,30
../Rocks-CENTERED/001101.png,38,50
../Rocks-CENTERED/002408.png,2,5
../Rocks-CENTERED/004079.png,21,5
../Rocks-CENTERED/003716.png,5,10
../Rocks-CENTERED/003070.png,9,44
../Rocks-CENTERED/001667.png,10,44
../Rocks-CENTERED/000579.png,46,29
../Rocks-CENTERED/003058.png,69,55
../Rocks-CENTERED/004737.png,53,58
../Rocks-CENTERED/002346.png,8,19
../Rocks-CENTERED/001897.png,56,9
../Rocks-CENTERED/000551.png,35,57
../Rocks-CENTERED/000237.png,17,23
../Rocks-CENTERED/001129.png,66,4
../Rocks-CENTERED/002420.png,33,35
../Rocks-CENTERED/004051.png,65,51
../Rocks-CENTERED/002434.png,69,36
../Rocks-CENTERED/004045.png,40,51
../Rocks-CENTERED/000223.png,1,64
../Rocks-CENTERED/001883.png,43,31
../Rocks-CENTERED/000545.png,28,18
../Rocks-CENTERED/004723.png,4,40
../Rocks-CENTERED/002352.png,63,37
../Rocks-CENTERED/004910.png,30,7
../Rocks-CENTERED/001868.png,54,56
../Rocks-CENTERED/003919.png,58,13
../Rocks-CENTERED/004904.png,16,57
../Rocks-CENTERED/001854.png,0,11
../Rocks-CENTERED/000592.png,54,68
../Rocks-CENTERED/002385.png,61,55
../Rocks-CENTERED/004092.png,63,68
../Rocks-CENTERED/003925.png,62,11
../Rocks-CENTERED/004086.png,52,9
../Rocks-CENTERED/003931.png,61,23
../Rocks-CENTERED/002391.png,41,25
../Rocks-CENTERED/001840.png,8,66
../Rocks-CENTERED/000586.png,66,8
../Rocks-CENTERED/001698.png,23,1
../Rocks-CENTERED/001317.png,63,11
../Rocks-CENTERED/000009.png,49,0
../Rocks-CENTERED/003500.png,8,25
../Rocks-CENTERED/002178.png,31,52
../Rocks-CENTERED/004509.png,39,68
../Rocks-CENTERED/003266.png,20,54
../Rocks-CENTERED/001471.png,45,59
../Rocks-CENTERED/001465.png,26,6
../Rocks-CENTERED/003272.png,3,56
../Rocks-CENTERED/003514.png,65,61
../Rocks-CENTERED/001303.png,37,50
../Rocks-CENTERED/004253.png,24,31
../Rocks-CENTERED/002622.png,0,57
../Rocks-CENTERED/000035.png,21,2
../Rocks-CENTERED/000753.png,26,46
../Rocks-CENTERED/002144.png,68,21
../Rocks-CENTERED/004535.png,34,24
../Rocks-CENTERED/002150.png,13,7
../Rocks-CENTERED/004521.png,38,35
../Rocks-CENTERED/000747.png,5,13
../Rocks-CENTERED/001459.png,57,63
../Rocks-CENTERED/000021.png,7,49
../Rocks-CENTERED/003528.png,35,30
../Rocks-CENTERED/004247.png,41,47
../Rocks-CENTERED/002636.png,15,38
../Rocks-CENTERED/002805.png,17,39
../Rocks-CENTERED/000974.png,15,29
../Rocks-CENTERED/000960.png,37,41
../Rocks-CENTERED/002811.png,0,45
../Rocks-CENTERED/002839.png,63,63
../Rocks-CENTERED/004290.png,42,17
../Rocks-CENTERED/003299.png,33,56
../Rocks-CENTERED/002187.png,41,37
../Rocks-CENTERED/000948.png,28,61
../Rocks-CENTERED/000790.png,44,12
../Rocks-CENTERED/000784.png,9,20
../Rocks-CENTERED/002193.png,23,8
../Rocks-CENTERED/004284.png,49,36
../Rocks-CENTERED/001263.png,57,66
../Rocks-CENTERED/003474.png,59,45
../Rocks-CENTERED/003312.png,60,43
../Rocks-CENTERED/001505.png,29,11
../Rocks-CENTERED/001511.png,32,68
../Rocks-CENTERED/003306.png,22,13
../Rocks-CENTERED/004469.png,67,49
../Rocks-CENTERED/002018.png,62,33
../Rocks-CENTERED/003460.png,53,9
../Rocks-CENTERED/000169.png,67,40
../Rocks-CENTERED/001277.png,45,39
../Rocks-CENTERED/002756.png,39,9
../Rocks-CENTERED/004327.png,58,8
../Rocks-CENTERED/003448.png,9,21
../Rocks-CENTERED/000141.png,50,46
../Rocks-CENTERED/001539.png,13,22
../Rocks-CENTERED/000627.png,30,46
../Rocks-CENTERED/004441.png,51,40
../Rocks-CENTERED/002030.png,4,24
../Rocks-CENTERED/004455.png,65,16
../Rocks-CENTERED/002024.png,53,60
../Rocks-CENTERED/000633.png,22,21
../Rocks-CENTERED/000155.png,11,57
../Rocks-CENTERED/002742.png,28,14
../Rocks-CENTERED/004333.png,29,43
../Rocks-CENTERED/002971.png,19,30
../Rocks-CENTERED/000800.png,66,20
../Rocks-CENTERED/000814.png,66,29
../Rocks-CENTERED/002965.png,59,40
../Rocks-CENTERED/000182.png,12,46
../Rocks-CENTERED/002795.png,8,7
../Rocks-CENTERED/004482.png,6,4
../Rocks-CENTERED/000828.png,46,22
../Rocks-CENTERED/004496.png,4,47
../Rocks-CENTERED/002959.png,54,38
../Rocks-CENTERED/002781.png,19,2
../Rocks-CENTERED/001288.png,56,0
../Rocks-CENTERED/000196.png,43,26
../Rocks-CENTERED/000419.png,4,53
../Rocks-CENTERED/001707.png,2,2
../Rocks-CENTERED/003110.png,67,61
../Rocks-CENTERED/003676.png,21,42
../Rocks-CENTERED/004119.png,62,31
../Rocks-CENTERED/002568.png,29,25
../Rocks-CENTERED/001061.png,58,63
../Rocks-CENTERED/001075.png,63,23
../Rocks-CENTERED/003662.png,64,65
../Rocks-CENTERED/003104.png,36,59
../Rocks-CENTERED/001713.png,43,59
../Rocks-CENTERED/002232.png,6,10
../Rocks-CENTERED/004643.png,49,44
../Rocks-CENTERED/000425.png,65,60
../Rocks-CENTERED/000343.png,47,43
../Rocks-CENTERED/004125.png,40,68
../Rocks-CENTERED/003892.png,23,35
../Rocks-CENTERED/002554.png,6,43
../Rocks-CENTERED/004131.png,40,24
../Rocks-CENTERED/003886.png,6,41
../Rocks-CENTERED/002540.png,60,3
../Rocks-CENTERED/001049.png,4,45
../Rocks-CENTERED/000357.png,35,2
../Rocks-CENTERED/000431.png,57,49
../Rocks-CENTERED/002226.png,44,41
../Rocks-CENTERED/004657.png,59,22
../Rocks-CENTERED/003138.png,29,40
../Rocks-CENTERED/004864.png,27,33
../Rocks-CENTERED/003879.png,3,26
../Rocks-CENTERED/001908.png,40,0
../Rocks-CENTERED/004870.png,54,60
../Rocks-CENTERED/001920.png,7,2
../Rocks-CENTERED/004680.png,48,33
../Rocks-CENTERED/004858.png,17,60
../Rocks-CENTERED/003851.png,37,14
../Rocks-CENTERED/002597.png,60,11
../Rocks-CENTERED/003689.png,64,0
../Rocks-CENTERED/000380.png,58,30
../Rocks-CENTERED/000394.png,0,12
../Rocks-CENTERED/003845.png,33,33
../Rocks-CENTERED/002583.png,20,25
../Rocks-CENTERED/004694.png,61,48
../Rocks-CENTERED/001934.png,28,34
../Rocks-CENTERED/000382.png,35,36
../Rocks-CENTERED/002595.png,17,47
../Rocks-CENTERED/003853.png,36,30
../Rocks-CENTERED/004682.png,26,58
../Rocks-CENTERED/001922.png,58,12
../Rocks-CENTERED/001936.png,17,57
../Rocks-CENTERED/004696.png,10,6
../Rocks-CENTERED/002581.png,61,12
../Rocks-CENTERED/003847.png,18,50
../Rocks-CENTERED/001088.png,61,14
../Rocks-CENTERED/000396.png,59,16
../Rocks-CENTERED/004866.png,3,59
../Rocks-CENTERED/004872.png,1,23
../Rocks-CENTERED/002556.png,60,63
../Rocks-CENTERED/003890.png,45,15
../Rocks-CENTERED/004127.png,42,65
../Rocks-CENTERED/003648.png,36,36
../Rocks-CENTERED/000341.png,4,4
../Rocks-CENTERED/001739.png,53,69
../Rocks-CENTERED/000427.png,30,44
../Rocks-CENTERED/004641.png,68,61
../Rocks-CENTERED/004899.png,61,37
../Rocks-CENTERED/002230.png,3,58
../Rocks-CENTERED/004655.png,35,0
../Rocks-CENTERED/002224.png,28,45
../Rocks-CENTERED/000433.png,7,4
../Rocks-CENTERED/000355.png,11,36
../Rocks-CENTERED/002542.png,6,1
../Rocks-CENTERED/003884.png,66,55
../Rocks-CENTERED/004133.png,32,3
../Rocks-CENTERED/001063.png,10,63
../Rocks-CENTERED/003674.png,39,35
../Rocks-CENTERED/003112.png,56,54
../Rocks-CENTERED/001705.png,64,31
../Rocks-CENTERED/001711.png,20,29
../Rocks-CENTERED/003106.png,14,42
../Rocks-CENTERED/004669.png,44,1
../Rocks-CENTERED/002218.png,23,64
../Rocks-CENTERED/003660.png,19,13
../Rocks-CENTERED/000369.png,1,2
../Rocks-CENTERED/001077.png,52,42
../Rocks-CENTERED/004480.png,65,42
../Rocks-CENTERED/002797.png,15,59
../Rocks-CENTERED/003489.png,41,12
../Rocks-CENTERED/000180.png,57,12
../Rocks-CENTERED/000194.png,55,26
../Rocks-CENTERED/002783.png,42,64
../Rocks-CENTERED/004494.png,66,51
../Rocks-CENTERED/000802.png,69,8
../Rocks-CENTERED/002973.png,57,35
../Rocks-CENTERED/002967.png,4,15
../Rocks-CENTERED/000816.png,28,56
../Rocks-CENTERED/002032.png,56,12
../Rocks-CENTERED/004443.png,16,7
../Rocks-CENTERED/000625.png,67,52
../Rocks-CENTERED/000143.png,42,54
../Rocks-CENTERED/004325.png,54,8
../Rocks-CENTERED/002754.png,35,43
../Rocks-CENTERED/002998.png,14,11
../Rocks-CENTERED/004331.png,33,8
../Rocks-CENTERED/002740.png,65,41
../Rocks-CENTERED/001249.png,57,38
../Rocks-CENTERED/000157.png,11,45
../Rocks-CENTERED/000631.png,36,18
../Rocks-CENTERED/002026.png,31,38
../Rocks-CENTERED/004457.png,11,3
../Rocks-CENTERED/003338.png,60,35
../Rocks-CENTERED/000619.png,11,49
../Rocks-CENTERED/001507.png,57,48
../Rocks-CENTERED/003310.png,54,32
../Rocks-CENTERED/003476.png,54,58
../Rocks-CENTERED/004319.png,1,60
../Rocks-CENTERED/002768.png,28,54
../Rocks-CENTERED/001261.png,30,29
../Rocks-CENTERED/001275.png,26,42
../Rocks-CENTERED/003462.png,18,14
../Rocks-CENTERED/003304.png,38,30
../Rocks-CENTERED/001513.png,69,14
../Rocks-CENTERED/000792.png,12,31
../Rocks-CENTERED/002185.png,56,20
../Rocks-CENTERED/004292.png,44,66
../Rocks-CENTERED/004286.png,63,16
../Rocks-CENTERED/002191.png,46,37
../Rocks-CENTERED/000786.png,32,20
../Rocks-CENTERED/001498.png,16,66
../Rocks-CENTERED/000976.png,38,39
../Rocks-CENTERED/002807.png,27,67
../Rocks-CENTERED/002813.png,0,58
../Rocks-CENTERED/000962.png,48,67
../Rocks-CENTERED/003258.png,22,46
../Rocks-CENTERED/004537.png,61,50
../Rocks-CENTERED/002146.png,25,9
../Rocks-CENTERED/000989.png,14,33
../Rocks-CENTERED/000751.png,63,8
../Rocks-CENTERED/000037.png,18,11
../Rocks-CENTERED/001329.png,46,21
../Rocks-CENTERED/002620.png,25,31
../Rocks-CENTERED/004251.png,67,8
../Rocks-CENTERED/002634.png,69,60
../Rocks-CENTERED/004245.png,19,59
../Rocks-CENTERED/000023.png,42,57
../Rocks-CENTERED/000745.png,66,66
../Rocks-CENTERED/004523.png,27,3
../Rocks-CENTERED/002152.png,56,43
../Rocks-CENTERED/001473.png,54,61
../Rocks-CENTERED/003264.png,8,47
../Rocks-CENTERED/003502.png,7,31
../Rocks-CENTERED/001315.png,36,65
../Rocks-CENTERED/001301.png,30,24
../Rocks-CENTERED/002608.png,57,31
../Rocks-CENTERED/004279.png,58,44
../Rocks-CENTERED/003516.png,53,20
../Rocks-CENTERED/003270.png,50,39
../Rocks-CENTERED/001467.png,0,27
../Rocks-CENTERED/000779.png,11,43
../Rocks-CENTERED/003927.png,13,16
../Rocks-CENTERED/004090.png,44,69
../Rocks-CENTERED/003099.png,43,14
../Rocks-CENTERED/002387.png,31,23
../Rocks-CENTERED/000590.png,28,62
../Rocks-CENTERED/001856.png,59,51
../Rocks-CENTERED/000584.png,60,66
../Rocks-CENTERED/001842.png,61,59
../Rocks-CENTERED/002393.png,21,7
../Rocks-CENTERED/003933.png,65,37
../Rocks-CENTERED/004084.png,66,39
../Rocks-CENTERED/004912.png,33,43
../Rocks-CENTERED/004906.png,69,10
../Rocks-CENTERED/004053.png,41,28
../Rocks-CENTERED/002422.png,35,37
../Rocks-CENTERED/000235.png,47,29
../Rocks-CENTERED/000553.png,8,9
../Rocks-CENTERED/001895.png,23,27
../Rocks-CENTERED/002344.png,48,60
../Rocks-CENTERED/004735.png,42,39
../Rocks-CENTERED/002350.png,67,59
../Rocks-CENTERED/004721.png,67,2
../Rocks-CENTERED/000547.png,49,23
../Rocks-CENTERED/001881.png,39,67
../Rocks-CENTERED/001659.png,31,37
../Rocks-CENTERED/000221.png,63,58
../Rocks-CENTERED/003728.png,68,58
../Rocks-CENTERED/004047.png,44,25
../Rocks-CENTERED/002436.png,21,65
../Rocks-CENTERED/001117.png,22,61
../Rocks-CENTERED/000209.png,34,26
../Rocks-CENTERED/003700.png,2,23
../Rocks-CENTERED/002378.png,49,6
../Rocks-CENTERED/004709.png,6,38
../Rocks-CENTERED/003066.png,16,31
../Rocks-CENTERED/001671.png,29,30
../Rocks-CENTERED/001665.png,47,53
../Rocks-CENTERED/003072.png,59,53
../Rocks-CENTERED/003714.png,54,69
../Rocks-CENTERED/001103.png,32,43
../Rocks-CENTERED/003073.png,63,14
../Rocks-CENTERED/001664.png,28,9
../Rocks-CENTERED/001102.png,66,37
../Rocks-CENTERED/003715.png,64,23
../Rocks-CENTERED/003701.png,66,60
../Rocks-CENTERED/000208.png,35,35
../Rocks-CENTERED/001116.png,32,32
../Rocks-CENTERED/001670.png,26,44
../Rocks-CENTERED/003067.png,63,46
../Rocks-CENTERED/004708.png,7,59
../Rocks-CENTERED/002379.png,6,11
../Rocks-CENTERED/001658.png,40,22
../Rocks-CENTERED/001880.png,28,5
../Rocks-CENTERED/000546.png,11,40
../Rocks-CENTERED/004720.png,10,69
../Rocks-CENTERED/002351.png,15,69
../Rocks-CENTERED/002437.png,15,24
../Rocks-CENTERED/004046.png,67,26
../Rocks-CENTERED/003729.png,53,8
../Rocks-CENTERED/000220.png,54,66
../Rocks-CENTERED/000234.png,23,69
../Rocks-CENTERED/002423.png,32,40
../Rocks-CENTERED/004052.png,23,58
../Rocks-CENTERED/004734.png,48,14
../Rocks-CENTERED/002345.png,26,18
../Rocks-CENTERED/001894.png,44,47
../Rocks-CENTERED/000552.png,3,53
../Rocks-CENTERED/004907.png,47,26
../Rocks-CENTERED/004913.png,18,24
../Rocks-CENTERED/002392.png,24,38
../Rocks-CENTERED/001843.png,59,30
../Rocks-CENTERED/000585.png,14,47
../Rocks-CENTERED/004085.png,34,7
../Rocks-CENTERED/003932.png,69,45
../Rocks-CENTERED/004091.png,53,39
../Rocks-CENTERED/003926.png,33,2
../Rocks-CENTERED/001857.png,67,55
../Rocks-CENTERED/000591.png,8,17
../Rocks-CENTERED/002386.png,54,35
../Rocks-CENTERED/003098.png,29,1
../Rocks-CENTERED/003517.png,61,47
../Rocks-CENTERED/004278.png,19,55
../Rocks-CENTERED/002609.png,21,9
../Rocks-CENTERED/001300.png,43,57
../Rocks-CENTERED/000778.png,45,8
../Rocks-CENTERED/001466.png,0,56
../Rocks-CENTERED/003271.png,23,13
../Rocks-CENTERED/003265.png,17,48
../Rocks-CENTERED/001472.png,51,2
../Rocks-CENTERED/001314.png,55,68
../Rocks-CENTERED/003503.png,33,20
../Rocks-CENTERED/000022.png,56,67
../Rocks-CENTERED/004244.png,46,47
../Rocks-CENTERED/002635.png,4,46
../Rocks-CENTERED/002153.png,57,34
../Rocks-CENTERED/004522.png,26,23
../Rocks-CENTERED/000744.png,35,12
../Rocks-CENTERED/000750.png,66,50
../Rocks-CENTERED/000988.png,63,43
../Rocks-CENTERED/002147.png,17,31
../Rocks-CENTERED/004536.png,54,26
../Rocks-CENTERED/003259.png,11,24
../Rocks-CENTERED/004250.png,27,63
../Rocks-CENTERED/002621.png,58,47
../Rocks-CENTERED/001328.png,56,14
../Rocks-CENTERED/000036.png,52,24
../Rocks-CENTERED/002812.png,23,65
../Rocks-CENTERED/000963.png,28,6
../Rocks-CENTERED/000977.png,32,4
../Rocks-CENTERED/002806.png,68,0
../Rocks-CENTERED/004287.png,67,3
../Rocks-CENTERED/001499.png,46,51
../Rocks-CENTERED/000787.png,21,47
../Rocks-CENTERED/002190.png,29,18
../Rocks-CENTERED/002184.png,26,15
../Rocks-CENTERED/000793.png,40,57
../Rocks-CENTERED/004293.png,32,69
../Rocks-CENTERED/003463.png,18,2
../Rocks-CENTERED/001274.png,43,22
../Rocks-CENTERED/001512.png,22,68
../Rocks-CENTERED/003305.png,9,9
../Rocks-CENTERED/003311.png,36,7
../Rocks-CENTERED/001506.png,20,46
../Rocks-CENTERED/000618.png,5,52
../Rocks-CENTERED/001260.png,68,56
../Rocks-CENTERED/002769.png,54,46
../Rocks-CENTERED/004318.png,2,34
../Rocks-CENTERED/003477.png,34,15
../Rocks-CENTERED/000156.png,4,35
../Rocks-CENTERED/001248.png,38,32
../Rocks-CENTERED/002741.png,4,29
../Rocks-CENTERED/004330.png,63,51
../Rocks-CENTERED/002999.png,1,9
../Rocks-CENTERED/003339.png,15,18
../Rocks-CENTERED/004456.png,57,29
../Rocks-CENTERED/002027.png,68,59
../Rocks-CENTERED/000630.png,24,46
../Rocks-CENTERED/000624.png,39,69
../Rocks-CENTERED/004442.png,45,62
../Rocks-CENTERED/002033.png,66,19
../Rocks-CENTERED/002755.png,10,9
../Rocks-CENTERED/004324.png,46,15
../Rocks-CENTERED/000142.png,37,24
../Rocks-CENTERED/002966.png,8,63
../Rocks-CENTERED/000817.png,13,56
../Rocks-CENTERED/000803.png,32,25
../Rocks-CENTERED/002972.png,19,36
../Rocks-CENTERED/002782.png,17,10
../Rocks-CENTERED/000195.png,16,45
../Rocks-CENTERED/004495.png,49,35
../Rocks-CENTERED/004481.png,32,1
../Rocks-CENTERED/000181.png,34,50
../Rocks-CENTERED/003488.png,50,0
../Rocks-CENTERED/002796.png,39,39
../Rocks-CENTERED/002219.png,61,3
../Rocks-CENTERED/004668.png,50,23
../Rocks-CENTERED/003107.png,18,44
../Rocks-CENTERED/001710.png,11,44
../Rocks-CENTERED/001076.png,44,29
../Rocks-CENTERED/000368.png,65,35
../Rocks-CENTERED/003661.png,35,46
../Rocks-CENTERED/003675.png,41,42
../Rocks-CENTERED/001062.png,67,19
../Rocks-CENTERED/001704.png,31,50
../Rocks-CENTERED/003113.png,40,42
../Rocks-CENTERED/000432.png,62,57
../Rocks-CENTERED/002225.png,13,27
../Rocks-CENTERED/004654.png,2,47
../Rocks-CENTERED/004132.png,11,68
../Rocks-CENTERED/003885.png,13,6
../Rocks-CENTERED/002543.png,41,44
../Rocks-CENTERED/000354.png,46,48
../Rocks-CENTERED/000340.png,14,4
../Rocks-CENTERED/003649.png,39,37
../Rocks-CENTERED/004126.png,53,65
../Rocks-CENTERED/003891.png,30,22
../Rocks-CENTERED/002557.png,35,10
../Rocks-CENTERED/002231.png,8,16
../Rocks-CENTERED/004898.png,1,54
../Rocks-CENTERED/004640.png,10,35
../Rocks-CENTERED/000426.png,58,38
../Rocks-CENTERED/001738.png,56,45
../Rocks-CENTERED/004873.png,12,11
../Rocks-CENTERED/004867.png,39,32
../Rocks-CENTERED/004697.png,67,39
../Rocks-CENTERED/001937.png,25,41
../Rocks-CENTERED/000397.png,55,31
../Rocks-CENTERED/001089.png,52,66
../Rocks-CENTERED/003846.png,20,13
../Rocks-CENTERED/002580.png,50,62
../Rocks-CENTERED/003852.png,68,27
../Rocks-CENTERED/002594.png,25,61
../Rocks-CENTERED/000383.png,28,64
../Rocks-CENTERED/001923.png,7,67
../Rocks-CENTERED/004683.png,55,61
../Rocks-CENTERED/003809.png,29,54
../Rocks-CENTERED/004800.png,24,40
../Rocks-CENTERED/001978.png,29,13
../Rocks-CENTERED/004814.png,20,69
../Rocks-CENTERED/004182.png,56,19
../Rocks-CENTERED/003835.png,56,38
../Rocks-CENTERED/000482.png,18,54
../Rocks-CENTERED/001944.png,21,28
../Rocks-CENTERED/002295.png,39,19
../Rocks-CENTERED/002281.png,63,45
../Rocks-CENTERED/004828.png,68,4
../Rocks-CENTERED/000496.png,0,32
../Rocks-CENTERED/001950.png,9,25
../Rocks-CENTERED/001788.png,51,41
../Rocks-CENTERED/004196.png,54,62
../Rocks-CENTERED/003821.png,32,48
../Rocks-CENTERED/003612.png,24,34
../Rocks-CENTERED/001005.png,29,10
../Rocks-CENTERED/001763.png,23,23
../Rocks-CENTERED/003174.png,14,20
../Rocks-CENTERED/003160.png,50,34
../Rocks-CENTERED/001777.png,36,51
../Rocks-CENTERED/000469.png,45,68
../Rocks-CENTERED/001011.png,11,65
../Rocks-CENTERED/002518.png,37,65
../Rocks-CENTERED/003606.png,15,52
../Rocks-CENTERED/004169.png,15,33
../Rocks-CENTERED/000327.png,57,4
../Rocks-CENTERED/001039.png,37,51
../Rocks-CENTERED/002530.png,22,60
../Rocks-CENTERED/004141.png,29,61
../Rocks-CENTERED/004627.png,58,62
../Rocks-CENTERED/003148.png,33,16
../Rocks-CENTERED/002256.png,32,5
../Rocks-CENTERED/000441.png,33,5
../Rocks-CENTERED/001987.png,23,60
../Rocks-CENTERED/000455.png,13,66
../Rocks-CENTERED/001993.png,64,58
../Rocks-CENTERED/004633.png,50,3
../Rocks-CENTERED/002242.png,52,22
../Rocks-CENTERED/002524.png,57,19
../Rocks-CENTERED/004155.png,0,4
../Rocks-CENTERED/000333.png,18,48
../Rocks-CENTERED/000864.png,16,22
../Rocks-CENTERED/002915.png,35,5
../Rocks-CENTERED/002901.png,2,8
../Rocks-CENTERED/000870.png,33,64
../Rocks-CENTERED/003389.png,49,29
../Rocks-CENTERED/002097.png,46,65
../Rocks-CENTERED/000858.png,11,28
../Rocks-CENTERED/000680.png,22,35
../Rocks-CENTERED/004380.png,26,48
../Rocks-CENTERED/002929.png,43,39
../Rocks-CENTERED/004394.png,51,14
../Rocks-CENTERED/000694.png,24,26
../Rocks-CENTERED/002083.png,40,1
../Rocks-CENTERED/002068.png,4,7
../Rocks-CENTERED/003376.png,22,11
../Rocks-CENTERED/004419.png,10,0
../Rocks-CENTERED/001561.png,53,2
../Rocks-CENTERED/001207.png,14,56
../Rocks-CENTERED/000119.png,45,45
../Rocks-CENTERED/003410.png,62,36
../Rocks-CENTERED/003404.png,18,26
../Rocks-CENTERED/001213.png,39,41
../Rocks-CENTERED/001575.png,41,7
